Upload	Ul_time	Ul_SINR(db)	Ul_tbSize	Download	Dl_Time	DL_SINR(db)	DL_tbsize
UL	14,5508	39,5023	2126	DL	14,5328	39,6618	2126
UL	14,5608	41,6588	2126	DL	14,5428	42,6154	2126
UL	14,5608	39,4613	2126	DL	14,5428	39,6576	2126
UL	14,5708	42,0686	2126	DL	14,5528	42,021	2126
UL	14,5708	38,8538	2126	DL	14,5528	39,5069	2126
UL	14,5808	41,589	2126	DL	14,5628	41,4952	2126
UL	14,5808	39,139	2126	DL	14,5628	39,1033	2126
UL	14,5908	41,8333	2126	DL	14,5728	41,8813	2126
UL	14,5908	39,3216	2126	DL	14,5728	38,7274	2126
UL	14,6008	41,8833	2126	DL	14,5828	41,6904	2126
UL	14,6008	39,7575	2126	DL	14,5828	39,3435	2126
UL	14,6108	41,7485	2126	DL	14,5928	41,856	2126
UL	14,6108	39,3316	2126	DL	14,5928	39,449	2126
UL	14,6208	41,484	2126	DL	14,6028	41,7918	2126
UL	14,6208	39,4077	2126	DL	14,6028	39,7707	2126
UL	14,6308	41,4372	2126	DL	14,6128	41,6636	2126
UL	14,6308	39,1388	2126	DL	14,6128	38,9911	2126
UL	14,6408	40,5885	2126	DL	14,6228	41,6665	2126
UL	14,6408	39,5396	2126	DL	14,6228	39,7513	2126
UL	14,6508	28,9845	2126	DL	14,6328	29,1712	2126
UL	14,6508	40,1559	2126	DL	14,6328	41,0618	2126
UL	14,6608	39,5907	2126	DL	14,6428	38,7873	2126
UL	14,6608	40,3568	2126	DL	14,6428	40,6475	2126
UL	14,6708	39,7373	2126	DL	14,6528	39,47	2126
UL	14,6708	40,9601	2126	DL	14,6528	40,1478	2126
UL	14,6808	39,9433	2126	DL	14,6628	39,7211	2126
UL	14,6808	40,3043	2126	DL	14,6628	40,3721	2126
UL	14,6908	39,7005	2126	DL	14,6728	39,6803	2126
UL	14,6908	40,1367	2126	DL	14,6728	41,1223	2126
UL	14,7008	40,1769	2126	DL	14,6828	40,2173	2126
UL	14,7008	40,149	2126	DL	14,6828	40,237	2126
UL	14,7108	39,9418	2126	DL	14,6928	39,5846	2126
UL	14,7108	39,6471	2126	DL	14,6928	40,0235	2126
UL	14,7208	40,503	2126	DL	14,7028	40,1269	2126
UL	14,7208	40,9805	2126	DL	14,7028	40,6174	2126
UL	14,7308	43,8271	2126	DL	14,7128	43,8565	2126
UL	14,7308	39,2352	2126	DL	14,7128	39,8878	2126
UL	14,7408	40,1854	2126	DL	14,7228	40,1971	2126
UL	14,7408	38,6143	2126	DL	14,7228	39,4977	2126
UL	14,7508	40,6868	2126	DL	14,7328	40,4129	2126
UL	14,7508	38,5248	2126	DL	14,7328	39,6278	2126
UL	14,7608	40,4781	2126	DL	14,7428	40,0713	2126
UL	14,7608	29,6342	2126	DL	14,7428	29,0564	2126
UL	14,7708	38,5155	2126	DL	14,7528	38,5705	2126
UL	14,7708	39,6414	2126	DL	14,7528	40,2604	2126
UL	14,7808	38,091	2126	DL	14,7628	38,7803	2126
UL	14,7808	39,3965	2126	DL	14,7628	40,5139	2126
UL	14,7908	38,0225	2126	DL	14,7728	38,4795	2126
UL	14,7908	40,2061	2126	DL	14,7728	39,4877	2126
UL	14,8008	38,4514	2126	DL	14,7828	38,3904	2126
UL	14,8008	39,4464	2126	DL	14,7828	39,5187	2126
UL	14,8108	38,6382	2126	DL	14,7928	37,7757	2126
UL	14,8108	39,5354	2126	DL	14,7928	39,9426	2126
UL	14,8208	38,0751	2126	DL	14,8028	38,3198	2126
UL	14,8208	39,3829	2126	DL	14,8028	39,88	2126
UL	14,8308	38,1871	2126	DL	14,8128	38,6496	2126
UL	14,8308	38,7662	2126	DL	14,8128	39,2455	2126
UL	14,8408	37,5059	2126	DL	14,8228	37,6208	2126
UL	14,8408	38,4947	2126	DL	14,8228	39,2809	2126
UL	14,8508	37,6305	2126	DL	14,8328	37,9304	2126
UL	14,8508	39,5541	2126	DL	14,8328	38,5465	2126
UL	14,8608	37,7686	2126	DL	14,8428	37,5508	2126
UL	14,8608	39,9976	2126	DL	14,8428	38,2789	2126
UL	14,8708	29,883	2126	DL	14,8528	28,9857	2126
UL	14,8708	38,1329	2126	DL	14,8528	37,6057	2126
UL	14,8808	40,9422	2126	DL	14,8628	39,897	2126
UL	14,8808	38,525	2126	DL	14,8628	37,6884	2126
UL	14,8908	40,5163	2126	DL	14,8728	40,067	2126
UL	14,8908	39,274	2126	DL	14,8728	38,1678	2126
UL	14,9008	40,5522	2126	DL	14,8828	40,8078	2126
UL	14,9008	38,9479	2126	DL	14,8828	38,9247	2126
UL	14,9108	41,058	2126	DL	14,8928	40,4584	2126
UL	14,9108	38,5868	2126	DL	14,8928	39,2822	2126
UL	14,9208	40,9077	2126	DL	14,9028	40,5495	2126
UL	14,9208	39,075	2126	DL	14,9028	38,959	2126
UL	14,9308	40,8315	2126	DL	14,9128	41,0304	2126
UL	14,9308	39,0138	2126	DL	14,9128	39,1365	2126
UL	14,9408	40,7081	2126	DL	14,9228	40,8758	2126
UL	14,9408	40,0275	2126	DL	14,9228	39,0036	2126
UL	14,9508	39,7702	2126	DL	14,9328	40,9374	2126
UL	14,9508	39,334	2126	DL	14,9328	39,2003	2126
UL	14,9608	40,3685	2126	DL	14,9428	40,6562	2126
UL	14,9608	39,7183	2126	DL	14,9428	39,9359	2126
UL	14,9708	39,6042	2126	DL	14,9528	39,6899	2126
UL	14,9708	29,7483	2126	DL	14,9528	29,8368	2126
UL	14,9808	39,8434	2126	DL	14,9628	39,3463	2126
UL	14,9808	39,7911	2126	DL	14,9628	40,0608	2126
UL	14,9908	40,4058	2126	DL	14,9728	39,587	2126
UL	14,9908	39,4158	2126	DL	14,9728	39,4946	2126
UL	15,0008	40,7413	2126	DL	14,9828	39,7698	2126
UL	15,0008	39,4991	2126	DL	14,9828	39,4951	2126
UL	15,0108	40,9478	2126	DL	14,9928	40,2794	2126
UL	15,0108	39,6168	2126	DL	14,9928	39,5083	2126
UL	15,0208	39,5593	2126	DL	15,0028	40,9088	2126
UL	15,0208	39,484	2126	DL	15,0028	39,4194	2126
UL	15,0308	39,6476	2126	DL	15,0128	40,7191	2126
UL	15,0308	39,6195	2126	DL	15,0128	39,4738	2126
UL	15,0408	39,3078	2126	DL	15,0228	39,2801	2126
UL	15,0408	39,3723	2126	DL	15,0228	39,6186	2126
UL	15,0508	39,9641	2126	DL	15,0328	39,7427	2126
UL	15,0508	39,4757	2126	DL	15,0328	39,5485	2126
UL	15,0608	39,7326	2126	DL	15,0428	39,625	2126
UL	15,0608	40,0052	2126	DL	15,0428	39,1717	2126
UL	15,0708	39,8991	2126	DL	15,0528	39,5822	2126
UL	15,0708	39,7554	2126	DL	15,0528	39,4374	2126
UL	15,0808	29,8789	2126	DL	15,0628	30,0002	2126
UL	15,0808	39,9777	2126	DL	15,0628	39,8957	2126
UL	15,0908	39,5701	2126	DL	15,0728	40,1303	2126
UL	15,0908	40,4223	2126	DL	15,0728	39,9428	2126
UL	15,1008	39,814	2126	DL	15,0828	39,8546	2126
UL	15,1008	40,0058	2126	DL	15,0828	39,7517	2126
UL	15,1108	39,597	2126	DL	15,0928	39,6164	2126
UL	15,1108	40,7098	2126	DL	15,0928	40,3194	2126
UL	15,1208	39,2425	2126	DL	15,1028	39,8961	2126
UL	15,1208	39,6475	2126	DL	15,1028	40,1613	2126
UL	15,1308	39,9518	2126	DL	15,1128	39,2873	2126
UL	15,1308	39,2357	2126	DL	15,1128	40,3347	2126
UL	15,1408	39,8502	2126	DL	15,1228	38,8587	2126
UL	15,1408	39,2734	2126	DL	15,1228	39,4397	2126
UL	15,1508	40,271	2126	DL	15,1328	40,0468	2126
UL	15,1508	39,7262	2126	DL	15,1328	39,3074	2126
UL	15,1608	40,9921	2126	DL	15,1428	39,8832	2126
UL	15,1608	39,3575	2126	DL	15,1428	39,1047	2126
UL	15,1708	40,7464	2126	DL	15,1528	40,3237	2126
UL	15,1708	39,2574	2126	DL	15,1528	39,3806	2126
UL	15,1808	40,4272	2126	DL	15,1628	41,1202	2126
UL	15,1808	29,8457	2126	DL	15,1628	29,7525	2126
UL	15,1908	39,2748	2126	DL	15,1728	39,4297	2126
UL	15,1908	40,525	2126	DL	15,1728	40,6293	2126
UL	15,2008	39,0449	2126	DL	15,1828	39,0821	2126
UL	15,2008	40,614	2126	DL	15,1828	40,3569	2126
UL	15,2108	38,8042	2126	DL	15,1928	39,1026	2126
UL	15,2108	40,4687	2126	DL	15,1928	40,3843	2126
UL	15,2208	39,0148	2126	DL	15,2028	38,7355	2126
UL	15,2208	40,5361	2126	DL	15,2028	40,4486	2126
UL	15,2308	39,1022	2126	DL	15,2128	38,7342	2126
UL	15,2308	40,8327	2126	DL	15,2128	40,3771	2126
UL	15,2408	39,2424	2126	DL	15,2228	38,9554	2126
UL	15,2408	41,3098	2126	DL	15,2228	40,6599	2126
UL	15,2508	39,2955	2126	DL	15,2328	38,8871	2126
UL	15,2508	41,7926	2126	DL	15,2328	41,0205	2126
UL	15,2608	39,1591	2126	DL	15,2428	39,2478	2126
UL	15,2608	40,9784	2126	DL	15,2428	41,3109	2126
UL	15,2708	38,8423	2126	DL	15,2528	39,3025	2126
UL	15,2708	41,308	2126	DL	15,2528	41,9427	2126
UL	15,2808	38,8344	2126	DL	15,2628	39,1034	2126
UL	15,2808	41,3061	2126	DL	15,2628	40,8598	2126
UL	15,2908	29,4812	2126	DL	15,2728	29,9882	2126
UL	15,2908	39,6942	2126	DL	15,2728	38,6464	2126
UL	15,3008	41,5766	2126	DL	15,2828	41,1563	2126
UL	15,3008	39,9647	2126	DL	15,2828	38,6616	2126
UL	15,3108	41,6997	2126	DL	15,2928	41,345	2126
UL	15,3108	40,394	2126	DL	15,2928	40,1166	2126
UL	15,3208	41,2536	2126	DL	15,3028	41,4336	2126
UL	15,3208	40,3429	2126	DL	15,3028	39,914	2126
UL	15,3308	40,9199	2126	DL	15,3128	41,6096	2126
UL	15,3308	40,1724	2126	DL	15,3128	40,6227	2126
UL	15,3408	41,411	2126	DL	15,3228	41,1457	2126
UL	15,3408	40,1459	2126	DL	15,3228	40,278	2126
UL	15,3508	41,876	2126	DL	15,3328	40,7076	2126
UL	15,3508	40,3981	2126	DL	15,3328	40,3535	2126
UL	15,3608	41,9368	2126	DL	15,3428	41,6135	2126
UL	15,3608	40,8319	2126	DL	15,3428	40,7041	2126
UL	15,3708	41,4851	2126	DL	15,3528	41,9539	2126
UL	15,3708	40,7661	2126	DL	15,3528	40,6745	2126
UL	15,3808	40,8627	2126	DL	15,3628	41,906	2126
UL	15,3808	40,0912	2126	DL	15,3628	40,6279	2126
UL	15,3908	41,4867	2126	DL	15,3728	41,3549	2126
UL	15,3908	29,4313	2126	DL	15,3728	29,4013	2126
UL	15,4008	39,6627	2126	DL	15,3828	40,5629	2126
UL	15,4008	41,9799	2126	DL	15,3828	41,004	2126
UL	15,4108	39,1548	2126	DL	15,3928	39,9873	2126
UL	15,4108	41,8443	2126	DL	15,3928	41,4215	2126
UL	15,4208	39,3485	2126	DL	15,4028	39,4337	2126
UL	15,4208	41,6063	2126	DL	15,4028	41,9564	2126
UL	15,4308	39,2367	2126	DL	15,4128	39,205	2126
UL	15,4308	40,56	2126	DL	15,4128	41,6534	2126
UL	15,4408	38,6592	2126	DL	15,4228	39,0557	2126
UL	15,4408	40,6181	2126	DL	15,4228	41,4626	2126
UL	15,4508	39,3274	2126	DL	15,4328	39,2667	2126
UL	15,4508	40,748	2126	DL	15,4328	40,4895	2126
UL	15,4608	39,1992	2126	DL	15,4428	38,704	2126
UL	15,4608	41,5663	2126	DL	15,4428	40,5246	2126
UL	2,0008	38,8287	2126	DL	15,4528	39,1253	2126
UL	2,0008	42,0391	2126	DL	15,4528	40,8511	2126
UL	2,0108	38,2044	2126	DL	15,4628	39,2218	2126
UL	2,0108	41,4285	2126	DL	15,4628	41,8453	2126
UL	2,0208	37,8768	2126	DL	2,0028	38,6639	2126
UL	2,0208	41,4688	2126	DL	2,0028	42,0656	2126
UL	2,0308	28,7271	2126	DL	2,0128	29,3741	2126
UL	2,0308	37,6794	2126	DL	2,0128	38,3587	2126
UL	2,0408	41,767	2126	DL	2,0228	41,5431	2126
UL	2,0408	37,3317	2126	DL	2,0228	38,0246	2126
UL	2,0508	41,877	2126	DL	2,0328	41,428	2126
UL	2,0508	38,3314	2126	DL	2,0328	37,4604	2126
UL	2,0608	42,0349	2126	DL	2,0428	41,7124	2126
UL	2,0608	37,915	2126	DL	2,0428	37,6362	2126
UL	2,0708	42,5983	2126	DL	2,0528	41,9569	2126
UL	2,0708	37,719	2126	DL	2,0528	38,1045	2126
UL	2,0808	42,2536	2126	DL	2,0628	42,2921	2126
UL	2,0808	37,7128	2126	DL	2,0628	38,0642	2126
UL	2,0908	41,0536	2126	DL	2,0728	42,592	2126
UL	2,0908	38,134	2126	DL	2,0728	37,5679	2126
UL	2,1008	41,259	2126	DL	2,0828	42,0419	2126
UL	2,1008	38,9671	2126	DL	2,0828	37,9023	2126
UL	2,1108	41,977	2126	DL	2,0928	41,0542	2126
UL	2,1108	39,2754	2126	DL	2,0928	38,133	2126
UL	2,1208	41,7236	2126	DL	2,1028	41,2688	2126
UL	2,1208	39,2127	2126	DL	2,1028	38,7483	2126
UL	2,1308	40,8712	2126	DL	2,1128	41,8817	2126
UL	2,1308	28,4697	2126	DL	2,1128	29,4091	2126
UL	2,1408	38,7997	2126	DL	2,1228	39,2531	2126
UL	2,1408	41,0898	2126	DL	2,1228	41,3766	2126
UL	2,1508	38,9824	2126	DL	2,1328	39,3032	2126
UL	2,1508	41,1849	2126	DL	2,1328	41,0061	2126
UL	2,1608	39,903	2126	DL	2,1428	38,5446	2126
UL	2,1608	40,6688	2126	DL	2,1428	41,3666	2126
UL	2,1708	39,5037	2126	DL	2,1528	39,6564	2126
UL	2,1708	40,3603	2126	DL	2,1528	40,681	2126
UL	2,1808	39,4651	2126	DL	2,1628	39,7333	2126
UL	2,1808	40,7275	2126	DL	2,1628	40,7395	2126
UL	2,1908	39,7806	2126	DL	2,1728	39,6824	2126
UL	2,1908	40,5929	2126	DL	2,1728	40,4486	2126
UL	2,2008	40,187	2126	DL	2,1828	39,3263	2126
UL	2,2008	40,4218	2126	DL	2,1828	40,8095	2126
UL	2,2108	40,3419	2126	DL	2,1928	39,7742	2126
UL	2,2108	40,6731	2126	DL	2,1928	40,3944	2126
UL	2,2208	40,2362	2126	DL	2,2028	40,3024	2126
UL	2,2208	39,551	2126	DL	2,2028	40,4688	2126
UL	2,2308	40,2273	2126	DL	2,2128	40,1902	2126
UL	2,2308	39,3801	2126	DL	2,2128	40,5406	2126
UL	2,2408	29,0796	2126	DL	2,2228	28,5844	2126
UL	2,2408	39,9591	2126	DL	2,2228	40,0916	2126
UL	2,2508	38,4136	2126	DL	2,2328	39,3052	2126
UL	2,2508	40,3005	2126	DL	2,2328	39,9791	2126
UL	2,2608	38,361	2126	DL	2,2428	39,3045	2126
UL	2,2608	39,9168	2126	DL	2,2428	40,0186	2126
UL	2,2708	38,2949	2126	DL	2,2528	38,5322	2126
UL	2,2708	39,6965	2126	DL	2,2528	39,9932	2126
UL	2,2808	39,209	2126	DL	2,2628	38,1222	2126
UL	2,2808	39,0078	2126	DL	2,2628	39,8282	2126
UL	2,2908	38,6488	2126	DL	2,2728	38,4259	2126
UL	2,2908	38,8855	2126	DL	2,2728	39,0966	2126
UL	2,3008	38,5667	2126	DL	2,2828	39,136	2126
UL	2,3008	39,0931	2126	DL	2,2828	38,8561	2126
UL	2,3108	39,077	2126	DL	2,2928	38,5339	2126
UL	2,3108	41,1128	2126	DL	2,2928	41,6117	2126
UL	2,3208	43,9399	2126	DL	2,3028	43,9064	2126
UL	2,3208	38,9669	2126	DL	2,3028	38,8971	2126
UL	2,3308	39,5166	2126	DL	2,3128	38,7913	2126
UL	2,3308	38,54	2126	DL	2,3128	39,1817	2126
UL	2,3408	38,7094	2126	DL	2,3228	39,0069	2126
UL	2,3408	39,1712	2126	DL	2,3228	38,6513	2126
UL	2,3508	38,3244	2126	DL	2,3328	39,2476	2126
UL	2,3508	29,5458	2126	DL	2,3328	28,9017	2126
UL	2,3608	39,6092	2126	DL	2,3428	38,6619	2126
UL	2,3608	38,2327	2126	DL	2,3428	38,9534	2126
UL	2,3708	39,3714	2126	DL	2,3528	39,3987	2126
UL	2,3708	38,2515	2126	DL	2,3528	38,1725	2126
UL	2,3808	39,1912	2126	DL	2,3628	39,3879	2126
UL	2,3808	37,3102	2126	DL	2,3628	38,2712	2126
UL	2,3908	39,2841	2126	DL	2,3728	39,4506	2126
UL	2,3908	37,3148	2126	DL	2,3728	38,0888	2126
UL	2,4008	39,0618	2126	DL	2,3828	38,974	2126
UL	2,4008	37,5819	2126	DL	2,3828	37,4576	2126
UL	2,4108	38,8761	2126	DL	2,3928	39,4755	2126
UL	2,4108	38,3484	2126	DL	2,3928	37,2353	2126
UL	2,4208	39,5816	2126	DL	2,4028	39,0925	2126
UL	2,4208	38,5999	2126	DL	2,4028	37,8204	2126
UL	2,4308	39,8442	2126	DL	2,4128	39,2153	2126
UL	2,4308	38,7657	2126	DL	2,4128	38,2066	2126
UL	2,4408	39,6651	2126	DL	2,4228	39,4385	2126
UL	2,4408	38,1599	2126	DL	2,4228	38,8437	2126
UL	2,4508	39,0952	2126	DL	2,4328	39,7135	2126
UL	2,4508	37,5624	2126	DL	2,4328	38,4026	2126
UL	2,4608	30,0571	2126	DL	2,4428	29,1365	2126
UL	2,4608	38,4355	2126	DL	2,4428	39,4921	2126
UL	2,4708	37,097	2126	DL	2,4528	38,1567	2126
UL	2,4708	39,359	2126	DL	2,4528	38,7219	2126
UL	2,4808	37,4094	2126	DL	2,4628	37,4059	2126
UL	2,4808	40,1675	2126	DL	2,4628	38,5898	2126
UL	2,4908	37,3976	2126	DL	2,4728	37,2711	2126
UL	2,4908	39,4512	2126	DL	2,4728	39,7225	2126
UL	2,5008	37,8542	2126	DL	2,4828	37,577	2126
UL	2,5008	39,5337	2126	DL	2,4828	40,0714	2126
UL	2,5108	37,737	2126	DL	2,4928	37,5883	2126
UL	2,5108	38,7392	2126	DL	2,4928	39,5799	2126
UL	2,5208	37,185	2126	DL	2,5028	37,7805	2126
UL	2,5208	39,2459	2126	DL	2,5028	39,3428	2126
UL	2,5308	36,8231	2126	DL	2,5128	37,5797	2126
UL	2,5308	39,0537	2126	DL	2,5128	38,8731	2126
UL	2,5408	36,2989	2126	DL	2,5228	37,3349	2126
UL	2,5408	38,7172	2126	DL	2,5228	39,0732	2126
UL	2,5508	36,1257	2126	DL	2,5328	36,8467	2126
UL	2,5508	39,4021	2126	DL	2,5328	39,0099	2126
UL	2,5608	36,417	2126	DL	2,5428	36,1683	2126
UL	2,5608	30,3111	2126	DL	2,5428	29,6089	2126
UL	2,5708	40,7182	2126	DL	2,5528	38,6774	2126
UL	2,5708	36,0927	2126	DL	2,5528	36,0964	2126
UL	2,5808	41,3162	2126	DL	2,5628	39,419	2126
UL	2,5808	36,0074	2126	DL	2,5628	36,1063	2126
UL	2,5908	40,9846	2126	DL	2,5728	41,0178	2126
UL	2,5908	35,821	2126	DL	2,5728	35,9446	2126
UL	2,6008	40,3778	2126	DL	2,5828	41,3266	2126
UL	2,6008	35,6246	2126	DL	2,5828	35,9342	2126
UL	2,6108	39,9029	2126	DL	2,5928	40,5697	2126
UL	2,6108	35,6114	2126	DL	2,5928	35,9546	2126
UL	2,6208	40,2674	2126	DL	2,6028	40,1478	2126
UL	2,6208	35,7994	2126	DL	2,6028	35,6101	2126
UL	2,6308	39,8194	2126	DL	2,6128	40,2064	2126
UL	2,6308	35,7623	2126	DL	2,6128	35,7416	2126
UL	2,6408	40,4363	2126	DL	2,6228	40,3694	2126
UL	2,6408	35,7013	2126	DL	2,6228	35,603	2126
UL	2,6508	40,26	2126	DL	2,6328	40,1827	2126
UL	2,6508	36,3703	2126	DL	2,6328	35,6948	2126
UL	2,6608	40,476	2126	DL	2,6428	40,5798	2126
UL	2,6608	36,971	2126	DL	2,6428	36,0072	2126
UL	2,6708	30,5681	2126	DL	2,6528	30,23	2126
UL	2,6708	39,7884	2126	DL	2,6528	40,3186	2126
UL	2,6808	38,0028	2126	DL	2,6628	36,3207	2126
UL	2,6808	39,6962	2126	DL	2,6628	40,51	2126
UL	2,6908	38,1334	2126	DL	2,6728	37,0568	2126
UL	2,6908	40,0432	2126	DL	2,6728	39,5358	2126
UL	2,7008	38,0825	2126	DL	2,6828	37,9438	2126
UL	2,7008	39,2462	2126	DL	2,6828	39,637	2126
UL	2,7108	38,7394	2126	DL	2,6928	38,0546	2126
UL	2,7108	39,7393	2126	DL	2,6928	39,6625	2126
UL	2,7208	39,2272	2126	DL	2,7028	38,0636	2126
UL	2,7208	39,6678	2126	DL	2,7028	39,2984	2126
UL	2,7308	39,2521	2126	DL	2,7128	38,7109	2126
UL	2,7308	38,7669	2126	DL	2,7128	39,6743	2126
UL	2,7408	39,2372	2126	DL	2,7228	39,287	2126
UL	2,7408	39,34	2126	DL	2,7228	39,5068	2126
UL	2,7508	39,6249	2126	DL	2,7328	39,0903	2126
UL	2,7508	39,2648	2126	DL	2,7328	39,0787	2126
UL	2,7608	39,7971	2126	DL	2,7428	39,212	2126
UL	2,7608	39,5446	2126	DL	2,7428	39,0493	2126
UL	2,7708	40,0136	2126	DL	2,7528	39,3488	2126
UL	2,7708	30,1583	2126	DL	2,7528	30,2258	2126
UL	2,7808	39,483	2126	DL	2,7628	39,3679	2126
UL	2,7808	40,4117	2126	DL	2,7628	39,6764	2126
UL	2,7908	39,7225	2126	DL	2,7728	39,5696	2126
UL	2,7908	40,9813	2126	DL	2,7728	39,93	2126
UL	2,8008	39,8212	2126	DL	2,7828	39,5875	2126
UL	2,8008	41,7636	2126	DL	2,7828	40,5534	2126
UL	2,8108	39,5725	2126	DL	2,7928	39,7101	2126
UL	2,8108	42,2811	2126	DL	2,7928	41,1528	2126
UL	2,8208	39,8437	2126	DL	2,8028	39,4727	2126
UL	2,8208	42,5435	2126	DL	2,8028	42,134	2126
UL	2,8308	40,2489	2126	DL	2,8128	39,3964	2126
UL	2,8308	41,8238	2126	DL	2,8128	42,3328	2126
UL	2,8408	39,6116	2126	DL	2,8228	39,8585	2126
UL	2,8408	41,9413	2126	DL	2,8228	42,5747	2126
UL	2,8508	39,642	2126	DL	2,8328	39,8748	2126
UL	2,8508	41,8377	2126	DL	2,8328	41,6756	2126
UL	2,8608	39,7285	2126	DL	2,8428	39,6909	2126
UL	2,8608	41,1022	2126	DL	2,8428	41,6459	2126
UL	2,8708	39,2632	2126	DL	2,8528	39,4231	2126
UL	2,8708	40,6854	2126	DL	2,8528	41,6533	2126
UL	2,8808	30,7911	2126	DL	2,8628	30,8039	2126
UL	2,8808	38,9962	2126	DL	2,8628	39,6436	2126
UL	2,8908	40,7227	2126	DL	2,8728	40,7408	2126
UL	2,8908	39,0054	2126	DL	2,8728	39,4479	2126
UL	2,9008	41,0028	2126	DL	2,8828	40,7047	2126
UL	2,9008	38,6288	2126	DL	2,8828	39,1529	2126
UL	2,9108	41,122	2126	DL	2,8928	40,7321	2126
UL	2,9108	39,2902	2126	DL	2,8928	39,0688	2126
UL	2,9208	41,7273	2126	DL	2,9028	41,3086	2126
UL	2,9208	39,4812	2126	DL	2,9028	38,6659	2126
UL	2,9308	41,6133	2126	DL	2,9128	41,2466	2126
UL	2,9308	39,3164	2126	DL	2,9128	39,0735	2126
UL	2,9408	41,814	2126	DL	2,9228	41,3288	2126
UL	2,9408	38,9025	2126	DL	2,9228	39,5679	2126
UL	2,9508	42,0464	2126	DL	2,9328	41,5297	2126
UL	2,9508	38,5727	2126	DL	2,9328	39,0594	2126
UL	2,9608	42,7427	2126	DL	2,9428	41,8055	2126
UL	2,9608	38,0368	2126	DL	2,9428	38,6778	2126
UL	2,9708	43,0269	2126	DL	2,9528	42,4761	2126
UL	2,9708	37,7945	2126	DL	2,9528	38,6072	2126
UL	2,9808	43,2966	2126	DL	2,9628	42,9408	2126
UL	2,9808	30,7897	2126	DL	2,9628	30,541	2126
UL	2,9908	37,9601	2126	DL	2,9728	38,0587	2126
UL	2,9908	43,7127	2126	DL	2,9728	43,1732	2126
UL	3,0008	38,1046	2126	DL	2,9828	37,6965	2126
UL	3,0008	44,5431	2126	DL	2,9828	43,4188	2126
UL	3,0108	38,104	2126	DL	2,9928	37,8074	2126
UL	3,0108	45,2239	2126	DL	2,9928	44,1987	2126
UL	3,0208	38,5649	2126	DL	3,0028	38,0863	2126
UL	3,0208	45,1138	2126	DL	3,0028	44,7794	2126
UL	3,0308	37,6728	2126	DL	3,0128	38,1377	2126
UL	3,0308	45,44	2126	DL	3,0128	45,3947	2126
UL	3,0408	37,7789	2126	DL	3,0228	38,4825	2126
UL	3,0408	45,261	2126	DL	3,0228	45,0829	2126
UL	3,0508	37,307	2126	DL	3,0328	37,4576	2126
UL	3,0508	44,9186	2126	DL	3,0328	45,3715	2126
UL	3,0608	37,8772	2126	DL	3,0428	37,5571	2126
UL	3,0608	44,9513	2126	DL	3,0428	45,195	2126
UL	3,0708	38,0355	2126	DL	3,0528	37,385	2126
UL	3,0708	44,4404	2126	DL	3,0528	44,9043	2126
UL	3,0808	38,215	2126	DL	3,0628	37,9947	2126
UL	3,0808	43,951	2126	DL	3,0628	45,182	2126
UL	3,0908	30,6783	2126	DL	3,0728	30,6502	2126
UL	3,0908	38,3633	2126	DL	3,0728	38,1081	2126
UL	3,1008	43,9691	2126	DL	3,0828	44,3288	2126
UL	3,1008	38,7267	2126	DL	3,0828	38,0675	2126
UL	3,1108	42,9498	2126	DL	3,0928	44,1978	2126
UL	3,1108	38,498	2126	DL	3,0928	38,8017	2126
UL	3,1208	42,8436	2126	DL	3,1028	43,9845	2126
UL	3,1208	38,5726	2126	DL	3,1028	38,4661	2126
UL	3,1308	42,2274	2126	DL	3,1128	43,0381	2126
UL	3,1308	39,0512	2126	DL	3,1128	38,5052	2126
UL	3,1408	42,3061	2126	DL	3,1228	42,7848	2126
UL	3,1408	38,9556	2126	DL	3,1228	38,9292	2126
UL	3,1508	41,275	2126	DL	3,1328	42,1338	2126
UL	3,1508	39,5084	2126	DL	3,1328	39,0006	2126
UL	3,1608	40,7449	2126	DL	3,1428	42,0133	2126
UL	3,1608	39,0862	2126	DL	3,1428	38,9135	2126
UL	3,1708	42,1001	2126	DL	3,1528	41,4046	2126
UL	3,1708	37,9319	2126	DL	3,1528	39,3488	2126
UL	3,1808	42,4909	2126	DL	3,1628	41,3216	2126
UL	3,1808	37,5412	2126	DL	3,1628	38,8293	2126
UL	3,1908	42,1744	2126	DL	3,1728	42,4922	2126
UL	3,1908	30,1038	2126	DL	3,1728	30,6757	2126
UL	3,2008	37,2137	2126	DL	3,1828	38,1289	2126
UL	3,2008	42,244	2126	DL	3,1828	42,3416	2126
UL	3,2108	38,3175	2126	DL	3,1928	37,4058	2126
UL	3,2108	41,6581	2126	DL	3,1928	42,251	2126
UL	3,2208	38,5042	2126	DL	3,2028	37,2998	2126
UL	3,2208	41,0222	2126	DL	3,2028	42,0705	2126
UL	3,2308	39,384	2126	DL	3,2128	38,2624	2126
UL	3,2308	40,6998	2126	DL	3,2128	41,2386	2126
UL	3,2408	39,8192	2126	DL	3,2228	38,5204	2126
UL	3,2408	40,7025	2126	DL	3,2228	41,1301	2126
UL	3,2508	40,363	2126	DL	3,2328	39,4177	2126
UL	3,2508	40,425	2126	DL	3,2328	40,5359	2126
UL	3,2608	40,0399	2126	DL	3,2428	39,8455	2126
UL	3,2608	40,3081	2126	DL	3,2428	40,591	2126
UL	3,2708	39,6875	2126	DL	3,2528	40,3225	2126
